
---------- Begin Simulation Statistics ----------
simSeconds                                   1.503028                       # Number of seconds simulated (Second)
system.cpu.mmu.stage2_dtb_walker.walks              0                       # Table walker walks requested (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_dtb_walker.power_state.pwrStateResidencyTicks::UNDEFINED 3487150842000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.stage2_itb.instHits                  0                       # Inst hits (Count)
system.cpu.mmu.stage2_itb.instMisses                0                       # Inst misses (Count)
system.cpu.mmu.stage2_itb.inserts                   0                       # Number of times an entry is inserted into the TLB (Count)
system.cpu.mmu.stage2_itb.flushTlb                  0                       # Number of times a TLB invalidation was requested (Count)
system.cpu.mmu.stage2_itb.flushedEntries            0                       # Number of entries that have been flushed from TLB (Count)
system.cpu.mmu.stage2_itb.instAccesses              0                       # Inst accesses (Count)
system.cpu.mmu.stage2_itb.hits                      0                       # Total TLB (inst and data) hits (Count)
system.cpu.mmu.stage2_itb.misses                    0                       # Total TLB (inst and data) misses (Count)
system.cpu.mmu.stage2_itb.accesses                  0                       # Total TLB (inst and data) accesses (Count)
system.cpu.mmu.stage2_itb_walker.walks              0                       # Table walker walks requested (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.power_state.pwrStateResidencyTicks::UNDEFINED 3487150842000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 2804055739000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                3833323                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                100132993                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles              2749860406                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles        4486859                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 127464096                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles             771680900                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              481174351                       # Number of instructions processed by rename (Count)
system.cpu.rename.squashedInsts               2541665                       # Number of squashed instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents             116767716                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents              563255158                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents              709404909                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                 312016                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands           681557360                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   920689497                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                617324619                       # Number of integer rename lookups (Count)
system.cpu.rename.vecLookups                      128                       # Number of vector rename lookups (Count)
system.cpu.rename.committedMaps             524816727                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                156740636                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                   95580                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing               15621                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                 165825514                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       4214294637                       # The number of ROB reads (Count)
system.cpu.rob.writes                       966647717                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                369413141                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  369836946                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu_clk_domain.clock                       400                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.iobus.transDist::ReadReq                   379                       # Transaction distribution (Count)
system.iobus.transDist::ReadResp                  379                       # Transaction distribution (Count)
system.iobus.pktCount_system.bridge.mem_side_port::system.realview.realview_io.pio          758                       # Packet count per connected requestor and responder (Count)
system.iobus.pktCount_system.bridge.mem_side_port::total          758                       # Packet count per connected requestor and responder (Count)
system.iobus.pktCount::total                      758                       # Packet count per connected requestor and responder (Count)
system.iobus.pktSize_system.bridge.mem_side_port::system.realview.realview_io.pio         1516                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.pktSize_system.bridge.mem_side_port::total         1516                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.pktSize::total                      1516                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.power_state.pwrStateResidencyTicks::UNDEFINED 3487150842000                       # Cumulative time (in ticks) in various power states (Tick)
system.iobus.reqLayer2.occupancy               382000                       # Layer occupancy (ticks) (Tick)
system.iobus.reqLayer2.utilization                0.0                       # Layer utilization (Ratio)
system.iobus.respLayer0.occupancy              758000                       # Layer occupancy (ticks) (Tick)
system.iobus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.iocache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.iocache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.iocache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.iocache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.iocache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.iocache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.iocache.replacements                         0                       # number of replacements (Count)
system.iocache.prefetchFills                        0                       # number of prefetch fills (Count)
system.iocache.prefetchHits                         0                       # number of prefetch hits (Count)
system.iocache.power_state.pwrStateResidencyTicks::UNDEFINED 3487150842000                       # Cumulative time (in ticks) in various power states (Tick)
system.iocache.tags.tagsInUse                      16                       # Average ticks per tags in use ((Tick/Count))
system.iocache.tags.totalRefs                       0                       # Total number of references to valid blocks. (Count)
system.iocache.tags.sampledRefs                     0                       # Sample count of references to valid blocks. (Count)
system.iocache.tags.avgRefs                       nan                       # Average number of references to valid blocks. ((Count/Count))
system.iocache.tags.warmupTick                      0                       # The tick when the warmup percentage was hit. (Tick)
system.iocache.tags.occupancies::pci_ide           16                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.iocache.tags.avgOccs::pci_ide                1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.iocache.tags.avgOccs::total                  1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.iocache.tags.occupanciesTaskId::1023           16                       # Occupied blocks per task id (Count)
system.iocache.tags.ageTaskId_1023::4              16                       # Occupied blocks per task id, per block age (Count)
system.iocache.tags.ratioOccsTaskId::1023            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.iocache.tags.tagAccesses                     0                       # Number of tag accesses (Count)
system.iocache.tags.dataAccesses                    0                       # Number of data accesses (Count)
system.iocache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 3487150842000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2.demandHits::cpu.mmu.dtb_walker      5119999                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.mmu.itb_walker           26                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.inst                   2829                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                 105950                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.dcache.prefetcher        11001                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                   5239805                       # number of demand (read+write) hits (Count)
system.l2.demandHitsPerPC::401050                   6                       # number of demand (read+write) hits (Count)
system.l2.demandHitsPerPC::401088               12113                       # number of demand (read+write) hits (Count)
system.l2.demandHitsPerPC::401058               81845                       # number of demand (read+write) hits (Count)
system.l2.demandHitsPerPC::40107c               22989                       # number of demand (read+write) hits (Count)
system.l2.demandHitsPerPC::total               116953                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.mmu.dtb_walker      5119999                       # number of overall hits (Count)
system.l2.overallHits::cpu.mmu.itb_walker           26                       # number of overall hits (Count)
system.l2.overallHits::cpu.inst                  2829                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                105950                       # number of overall hits (Count)
system.l2.overallHits::cpu.dcache.prefetcher        11001                       # number of overall hits (Count)
system.l2.overallHits::total                  5239805                       # number of overall hits (Count)
system.l2.demandMisses::cpu.mmu.dtb_walker           14                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.mmu.itb_walker           42                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.inst                 1141                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data             28497508                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.dcache.prefetcher      2842720                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                31341425                       # number of demand (read+write) misses (Count)
system.l2.demandMissesPerPC::401050            320002                       # number of demand (read+write) misses (Count)
system.l2.demandMissesPerPC::401088           2790540                       # number of demand (read+write) misses (Count)
system.l2.demandMissesPerPC::401058          22385317                       # number of demand (read+write) misses (Count)
system.l2.demandMissesPerPC::40107c           5469718                       # number of demand (read+write) misses (Count)
system.l2.demandMissesPerPC::total           30965577                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.mmu.dtb_walker           14                       # number of overall misses (Count)
system.l2.overallMisses::cpu.mmu.itb_walker           42                       # number of overall misses (Count)
system.l2.overallMisses::cpu.inst                1141                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data            28497508                       # number of overall misses (Count)
system.l2.overallMisses::cpu.dcache.prefetcher      2842720                       # number of overall misses (Count)
system.l2.overallMisses::total               31341425                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.mmu.dtb_walker       819987                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.mmu.itb_walker      2473161                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.inst        69596000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data    1664876580800                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.dcache.prefetcher 167434200375                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total       1832383670323                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.mmu.dtb_walker       819987                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.mmu.itb_walker      2473161                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst       69596000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data   1664876580800                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.dcache.prefetcher 167434200375                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total      1832383670323                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.mmu.dtb_walker      5120013                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.mmu.itb_walker           68                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.inst               3970                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data           28603458                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.dcache.prefetcher      2853721                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total              36581230                       # number of demand (read+write) accesses (Count)
system.l2.demandAccessesPerPC::401050          320008                       # number of demand (read+write) accesses (Count)
system.l2.demandAccessesPerPC::401088         2802653                       # number of demand (read+write) accesses (Count)
system.l2.demandAccessesPerPC::401058        22467162                       # number of demand (read+write) accesses (Count)
system.l2.demandAccessesPerPC::40107c         5492707                       # number of demand (read+write) accesses (Count)
system.l2.demandAccessesPerPC::total         31082530                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.mmu.dtb_walker      5120013                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.mmu.itb_walker           68                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              3970                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data          28603458                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.dcache.prefetcher      2853721                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total             36581230                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.mmu.dtb_walker     0.000003                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.mmu.itb_walker     0.617647                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.inst           0.287406                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.996296                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.dcache.prefetcher     0.996145                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.856762                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRatePerPC::401050        0.999981                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRatePerPC::401088        0.995678                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRatePerPC::401058        0.996357                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRatePerPC::40107c        0.995815                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.mmu.dtb_walker     0.000003                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.mmu.itb_walker     0.617647                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.287406                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.996296                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.dcache.prefetcher     0.996145                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.856762                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.mmu.dtb_walker 58570.500000                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.mmu.itb_walker 58884.785714                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.inst 60995.617879                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 58421.830456                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.dcache.prefetcher 58899.293766                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    58465.231569                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.mmu.dtb_walker 58570.500000                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.mmu.itb_walker 58884.785714                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 60995.617879                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 58421.830456                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.dcache.prefetcher 58899.293766                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   58465.231569                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                24928                       # number of writebacks (Count)
system.l2.writebacks::total                     24928                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.mmu.dtb_walker           14                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.mmu.itb_walker           42                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.inst             1141                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data         28497508                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.dcache.prefetcher      2842720                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total            31341425                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMissesPerPC::401050        320002                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMissesPerPC::401088       2790540                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMissesPerPC::401058      22385317                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMissesPerPC::40107c       5469718                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMissesPerPC::total       30965577                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.mmu.dtb_walker           14                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.mmu.itb_walker           42                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            1141                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data        28497508                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.dcache.prefetcher      2842720                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total           31341425                       # number of overall MSHR misses (Count)
system.l2.overallMshrUncacheable::cpu.data         1504                       # number of overall MSHR uncacheable misses (Count)
system.l2.overallMshrUncacheable::total          1504                       # number of overall MSHR uncacheable misses (Count)
system.l2.demandMshrMissLatency::cpu.mmu.dtb_walker       701587                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.mmu.itb_walker      2117361                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.inst     59876400                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data 1422654612200                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.dcache.prefetcher 143272330975                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total   1565989638523                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.mmu.dtb_walker       701587                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.mmu.itb_walker      2117361                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst     59876400                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data 1422654612200                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.dcache.prefetcher 143272330975                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total  1565989638523                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrUncacheableLatency::cpu.data    107036400                       # number of overall MSHR uncacheable ticks (Tick)
system.l2.overallMshrUncacheableLatency::total    107036400                       # number of overall MSHR uncacheable ticks (Tick)
system.l2.demandMshrMissRate::cpu.mmu.dtb_walker     0.000003                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.mmu.itb_walker     0.617647                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.inst       0.287406                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.996296                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.dcache.prefetcher     0.996145                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.856762                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.mmu.dtb_walker     0.000003                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.mmu.itb_walker     0.617647                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.287406                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.996296                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.dcache.prefetcher     0.996145                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.856762                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.mmu.dtb_walker 50113.357143                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::cpu.mmu.itb_walker 50413.357143                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::cpu.inst 52477.125329                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 49922.070807                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::cpu.dcache.prefetcher 50399.733697                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::total 49965.489397                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.mmu.dtb_walker 50113.357143                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.mmu.itb_walker 50413.357143                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 52477.125329                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 49922.070807                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.dcache.prefetcher 50399.733697                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::total 49965.489397                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrUncacheableLatency::cpu.data 71167.819149                       # average overall mshr uncacheable latency ((Tick/Count))
system.l2.overallAvgMshrUncacheableLatency::total 71167.819149                       # average overall mshr uncacheable latency ((Tick/Count))
system.l2.replacements                       31822798                       # number of replacements (Count)
system.l2.prefetchFills                             0                       # number of prefetch fills (Count)
system.l2.prefetchHits                              0                       # number of prefetch hits (Count)
system.l2.InvalidateReq.misses::cpu.data          751                       # number of InvalidateReq misses (Count)
system.l2.InvalidateReq.misses::total             751                       # number of InvalidateReq misses (Count)
system.l2.InvalidateReq.accesses::cpu.data          751                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2.InvalidateReq.accesses::total           751                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2.InvalidateReq.missRate::cpu.data            1                       # miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.missRate::total             1                       # miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.mshrMisses::cpu.data          751                       # number of InvalidateReq MSHR misses (Count)
system.l2.InvalidateReq.mshrMisses::total          751                       # number of InvalidateReq MSHR misses (Count)
system.l2.InvalidateReq.mshrMissLatency::cpu.data     13067600                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2.InvalidateReq.mshrMissLatency::total     13067600                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2.InvalidateReq.mshrMissRate::cpu.data            1                       # mshr miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.mshrMissRate::total            1                       # mshr miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.avgMshrMissLatency::cpu.data 17400.266312                       # average InvalidateReq mshr miss latency ((Tick/Count))
system.l2.InvalidateReq.avgMshrMissLatency::total 17400.266312                       # average InvalidateReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.hits::cpu.inst            2829                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total               2829                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hitsPerPC::401050            2                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu.inst          1141                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total             1141                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu.inst     69596000                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total     69596000                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu.inst         3970                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total           3970                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accessesPerPC::401050            2                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu.inst     0.287406                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.287406                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu.inst 60995.617879                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 60995.617879                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrMisses::cpu.inst         1141                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total         1141                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu.inst     59876400                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total     59876400                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissRate::cpu.inst     0.287406                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::total     0.287406                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMshrMissLatency::cpu.inst 52477.125329                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMshrMissLatency::total 52477.125329                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.misses::cpu.data            10570                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.misses::total               10570                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.missLatency::cpu.data    624766000                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.missLatency::total      624766000                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.accesses::cpu.data          10570                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.accesses::total             10570                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.missRate::cpu.data              1                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.missRate::total                 1                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMissLatency::cpu.data 59107.473983                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.avgMissLatency::total 59107.473983                       # average ReadExReq miss latency ((Tick/Count))
